table_no,pdf_page,price_type,commodity,sl_no,district_as_published,year,raw_value,price_rs_per_quintal,cell_status
7,55,Farm Harvest,Kulthi,14,Jharsuguda,2016-17,3250,3250,ok
7,55,Farm Harvest,Kulthi,14,Jharsuguda,2017-18,4835,4835,ok
7,55,Farm Harvest,Kulthi,14,Jharsuguda,2018-19,4717,4717,ok
7,55,Farm Harvest,Kulthi,15,Kalahandi,2013-14,2501,2501,ok
7,55,Farm Harvest,Kulthi,15,Kalahandi,2014-15,2929,2929,ok
7,55,Farm Harvest,Kulthi,15,Kalahandi,2015-16,3350,3350,ok
7,55,Farm Harvest,Kulthi,15,Kalahandi,2016-17,3375,3375,ok
7,55,Farm Harvest,Kulthi,15,Kalahandi,2017-18,4750,4750,ok
7,55,Farm Harvest,Kulthi,15,Kalahandi,2018-19,3825,3825,ok
7,55,Farm Harvest,Kulthi,16,Kandhamal,2013-14,2150,2150,ok
7,55,Farm Harvest,Kulthi,16,Kandhamal,2014-15,2506,2506,ok
7,55,Farm Harvest,Kulthi,16,Kandhamal,2015-16,3093,3093,ok
7,55,Farm Harvest,Kulthi,16,Kandhamal,2016-17,3192,3192,ok
7,55,Farm Harvest,Kulthi,16,Kandhamal,2017-18,3242,3242,ok
7,55,Farm Harvest,Kulthi,16,Kandhamal,2018-19,3600,3600,ok
7,55,Farm Harvest,Kulthi,17,Kendrapara,2013-14,2200,2200,ok
7,55,Farm Harvest,Kulthi,17,Kendrapara,2014-15,2547,2547,ok
7,55,Farm Harvest,Kulthi,17,Kendrapara,2015-16,3025,3025,ok
7,55,Farm Harvest,Kulthi,17,Kendrapara,2016-17,3200,3200,ok
7,55,Farm Harvest,Kulthi,17,Kendrapara,2017-18,3300,3300,ok
7,55,Farm Harvest,Kulthi,17,Kendrapara,2018-19,3325,3325,ok
7,55,Farm Harvest,Kulthi,18,Keonjhar,2013-14,2350,2350,ok
7,55,Farm Harvest,Kulthi,18,Keonjhar,2014-15,2838,2838,ok
7,55,Farm Harvest,Kulthi,18,Keonjhar,2015-16,3222,3222,ok
7,55,Farm Harvest,Kulthi,18,Keonjhar,2016-17,3338,3338,ok
7,55,Farm Harvest,Kulthi,18,Keonjhar,2017-18,3684,3684,ok
7,55,Farm Harvest,Kulthi,18,Keonjhar,2018-19,3903,3903,ok
7,55,Farm Harvest,Kulthi,19,Khurda,2013-14,2373,2373,ok
7,55,Farm Harvest,Kulthi,19,Khurda,2014-15,2825,2825,ok
7,55,Farm Harvest,Kulthi,19,Khurda,2015-16,3200,3200,ok
7,55,Farm Harvest,Kulthi,19,Khurda,2016-17,3200,3200,ok
7,55,Farm Harvest,Kulthi,19,Khurda,2017-18,3200,3200,ok
7,55,Farm Harvest,Kulthi,19,Khurda,2018-19,3150,3150,ok
7,55,Farm Harvest,Kulthi,20,Koraput,2013-14,2183,2183,ok
7,55,Farm Harvest,Kulthi,20,Koraput,2014-15,2352,2352,ok
7,55,Farm Harvest,Kulthi,20,Koraput,2015-16,3118,3118,ok
7,55,Farm Harvest,Kulthi,20,Koraput,2016-17,3180,3180,ok
7,55,Farm Harvest,Kulthi,20,Koraput,2017-18,3228,3228,ok
7,55,Farm Harvest,Kulthi,20,Koraput,2018-19,4346,4346,ok
7,55,Farm Harvest,Kulthi,21,Malkangiri,2013-14,2360,2360,ok
7,55,Farm Harvest,Kulthi,21,Malkangiri,2014-15,2623,2623,ok
7,55,Farm Harvest,Kulthi,21,Malkangiri,2015-16,3250,3250,ok
7,55,Farm Harvest,Kulthi,21,Malkangiri,2016-17,3275,3275,ok
7,55,Farm Harvest,Kulthi,21,Malkangiri,2017-18,3000,3000,ok
7,55,Farm Harvest,Kulthi,21,Malkangiri,2018-19,4327,4327,ok
7,55,Farm Harvest,Kulthi,22,Mayurbhanj,2013-14,2565,2565,ok
7,55,Farm Harvest,Kulthi,22,Mayurbhanj,2014-15,2876,2876,ok
7,55,Farm Harvest,Kulthi,22,Mayurbhanj,2015-16,3081,3081,ok
7,55,Farm Harvest,Kulthi,22,Mayurbhanj,2016-17,3200,3200,ok
7,55,Farm Harvest,Kulthi,22,Mayurbhanj,2017-18,3200,3200,ok
7,55,Farm Harvest,Kulthi,22,Mayurbhanj,2018-19,3969,3969,ok
7,55,Farm Harvest,Kulthi,23,Nabarangapur,2013-14,2518,2518,ok
7,55,Farm Harvest,Kulthi,23,Nabarangapur,2014-15,2800,2800,ok
7,55,Farm Harvest,Kulthi,23,Nabarangapur,2015-16,3000,3000,ok
7,55,Farm Harvest,Kulthi,23,Nabarangapur,2016-17,3100,3100,ok
7,55,Farm Harvest,Kulthi,23,Nabarangapur,2017-18,3500,3500,ok
7,55,Farm Harvest,Kulthi,23,Nabarangapur,2018-19,3700,3700,ok
7,55,Farm Harvest,Kulthi,24,Nayagarh,2013-14,2179,2179,ok
7,55,Farm Harvest,Kulthi,24,Nayagarh,2014-15,2628,2628,ok
7,55,Farm Harvest,Kulthi,24,Nayagarh,2015-16,2925,2925,ok
7,55,Farm Harvest,Kulthi,24,Nayagarh,2016-17,3174,3174,ok
7,55,Farm Harvest,Kulthi,24,Nayagarh,2017-18,4068,4068,ok
7,55,Farm Harvest,Kulthi,24,Nayagarh,2018-19,3380,3380,ok
7,55,Farm Harvest,Kulthi,25,Nuapada,2013-14,2565,2565,ok
7,55,Farm Harvest,Kulthi,25,Nuapada,2014-15,2950,2950,ok
7,55,Farm Harvest,Kulthi,25,Nuapada,2015-16,3300,3300,ok
7,55,Farm Harvest,Kulthi,25,Nuapada,2016-17,3400,3400,ok
7,55,Farm Harvest,Kulthi,25,Nuapada,2017-18,3500,3500,ok
7,55,Farm Harvest,Kulthi,25,Nuapada,2018-19,3470,3470,ok
7,55,Farm Harvest,Kulthi,26,Puri,2013-14,2238,2238,ok
7,55,Farm Harvest,Kulthi,26,Puri,2014-15,2700,2700,ok
7,55,Farm Harvest,Kulthi,26,Puri,2015-16,3000,3000,ok
7,55,Farm Harvest,Kulthi,26,Puri,2016-17,3050,3050,ok
7,55,Farm Harvest,Kulthi,26,Puri,2017-18,3100,3100,ok
7,55,Farm Harvest,Kulthi,26,Puri,2018-19,3180,3180,ok
7,55,Farm Harvest,Kulthi,27,Rayagada,2013-14,2162,2162,ok
7,55,Farm Harvest,Kulthi,27,Rayagada,2014-15,2654,2654,ok
7,55,Farm Harvest,Kulthi,27,Rayagada,2015-16,3233,3233,ok
7,55,Farm Harvest,Kulthi,27,Rayagada,2016-17,3319,3319,ok
7,55,Farm Harvest,Kulthi,27,Rayagada,2017-18,3200,3200,ok
7,55,Farm Harvest,Kulthi,27,Rayagada,2018-19,3233,3233,ok
7,55,Farm Harvest,Kulthi,28,Sambalpur,2013-14,2464,2464,ok
7,55,Farm Harvest,Kulthi,28,Sambalpur,2014-15,2880,2880,ok
7,55,Farm Harvest,Kulthi,28,Sambalpur,2015-16,3289,3289,ok
7,55,Farm Harvest,Kulthi,28,Sambalpur,2016-17,3380,3380,ok
7,55,Farm Harvest,Kulthi,28,Sambalpur,2017-18,3100,3100,ok
7,55,Farm Harvest,Kulthi,28,Sambalpur,2018-19,3743,3743,ok
7,55,Farm Harvest,Kulthi,29,Sonepur,2013-14,2314,2314,ok
7,55,Farm Harvest,Kulthi,29,Sonepur,2014-15,2727,2727,ok
7,55,Farm Harvest,Kulthi,29,Sonepur,2015-16,3300,3300,ok
7,55,Farm Harvest,Kulthi,29,Sonepur,2016-17,3385,3385,ok
7,55,Farm Harvest,Kulthi,29,Sonepur,2017-18,3235,3235,ok
7,55,Farm Harvest,Kulthi,29,Sonepur,2018-19,4038,4038,ok
7,55,Farm Harvest,Kulthi,30,Sundargarh,2013-14,2400,2400,ok
7,55,Farm Harvest,Kulthi,30,Sundargarh,2014-15,2800,2800,ok
7,55,Farm Harvest,Kulthi,30,Sundargarh,2015-16,3450,3450,ok
7,55,Farm Harvest,Kulthi,30,Sundargarh,2016-17,3450,3450,ok
7,55,Farm Harvest,Kulthi,30,Sundargarh,2017-18,3410,3410,ok
7,55,Farm Harvest,Kulthi,30,Sundargarh,2018-19,4978,4978,ok
8,56,Farm Harvest,Til,1,Angul,2013-14,4000,4000,ok
8,56,Farm Harvest,Til,1,Angul,2014-15,4516,4516,ok
8,56,Farm Harvest,Til,1,Angul,2015-16,4792,4792,ok
8,56,Farm Harvest,Til,1,Angul,2016-17,5209,5209,ok
8,56,Farm Harvest,Til,1,Angul,2017-18,5120,5120,ok
8,56,Farm Harvest,Til,1,Angul,2018-19,5800,5800,ok
8,56,Farm Harvest,Til,2,Balasore,2013-14,3700,3700,ok
8,56,Farm Harvest,Til,2,Balasore,2014-15,4448,4448,ok
8,56,Farm Harvest,Til,2,Balasore,2015-16,5081,5081,ok
8,56,Farm Harvest,Til,2,Balasore,2016-17,5220,5220,ok
8,56,Farm Harvest,Til,2,Balasore,2017-18,5897,5897,ok
8,56,Farm Harvest,Til,2,Balasore,2018-19,6000,6000,ok
8,56,Farm Harvest,Til,3,Bargarh,2013-14,3591,3591,ok
8,56,Farm Harvest,Til,3,Bargarh,2014-15,4533,4533,ok
8,56,Farm Harvest,Til,3,Bargarh,2015-16,5100,5100,ok
8,56,Farm Harvest,Til,3,Bargarh,2016-17,5443,5443,ok
8,56,Farm Harvest,Til,3,Bargarh,2017-18,5914,5914,ok
8,56,Farm Harvest,Til,3,Bargarh,2018-19,5700,5700,ok
8,56,Farm Harvest,Til,4,Bhadrak,2013-14,-,,dash
8,56,Farm Harvest,Til,4,Bhadrak,2014-15,-,,dash
8,56,Farm Harvest,Til,4,Bhadrak,2015-16,-,,dash
8,56,Farm Harvest,Til,4,Bhadrak,2016-17,5300,5300,ok
8,56,Farm Harvest,Til,4,Bhadrak,2017-18,5063,5063,ok
8,56,Farm Harvest,Til,4,Bhadrak,2018-19,5800,5800,ok
8,56,Farm Harvest,Til,5,Bolangir,2013-14,3570,3570,ok
8,56,Farm Harvest,Til,5,Bolangir,2014-15,4350,4350,ok
8,56,Farm Harvest,Til,5,Bolangir,2015-16,4950,4950,ok
8,56,Farm Harvest,Til,5,Bolangir,2016-17,5400,5400,ok
8,56,Farm Harvest,Til,5,Bolangir,2017-18,5310,5310,ok
8,56,Farm Harvest,Til,5,Bolangir,2018-19,5500,5500,ok
8,56,Farm Harvest,Til,6,Boudh,2013-14,4233,4233,ok
8,56,Farm Harvest,Til,6,Boudh,2014-15,4800,4800,ok
8,56,Farm Harvest,Til,6,Boudh,2015-16,5100,5100,ok
8,56,Farm Harvest,Til,6,Boudh,2016-17,5275,5275,ok
8,56,Farm Harvest,Til,6,Boudh,2017-18,5827,5827,ok
8,56,Farm Harvest,Til,6,Boudh,2018-19,5819,5819,ok
8,56,Farm Harvest,Til,7,Cuttack,2013-14,3813,3813,ok
8,56,Farm Harvest,Til,7,Cuttack,2014-15,4700,4700,ok
8,56,Farm Harvest,Til,7,Cuttack,2015-16,5000,5000,ok
8,56,Farm Harvest,Til,7,Cuttack,2016-17,5350,5350,ok
8,56,Farm Harvest,Til,7,Cuttack,2017-18,-,,dash
8,56,Farm Harvest,Til,7,Cuttack,2018-19,-,,dash
8,56,Farm Harvest,Til,8,Deogarh,2013-14,-,,dash
8,56,Farm Harvest,Til,8,Deogarh,2014-15,-,,dash
8,56,Farm Harvest,Til,8,Deogarh,2015-16,-,,dash
8,56,Farm Harvest,Til,8,Deogarh,2016-17,5300,5300,ok
8,56,Farm Harvest,Til,8,Deogarh,2017-18,4804,4804,ok
8,56,Farm Harvest,Til,8,Deogarh,2018-19,5900,5900,ok
8,56,Farm Harvest,Til,9,Dhenkanal,2013-14,4050,4050,ok
8,56,Farm Harvest,Til,9,Dhenkanal,2014-15,4600,4600,ok
8,56,Farm Harvest,Til,9,Dhenkanal,2015-16,4800,4800,ok
8,56,Farm Harvest,Til,9,Dhenkanal,2016-17,5233,5233,ok
8,56,Farm Harvest,Til,9,Dhenkanal,2017-18,5525,5525,ok
8,56,Farm Harvest,Til,9,Dhenkanal,2018-19,6100,6100,ok
8,56,Farm Harvest,Til,10,Gajapati,2013-14,3630,3630,ok
8,56,Farm Harvest,Til,10,Gajapati,2014-15,4400,4400,ok
8,56,Farm Harvest,Til,10,Gajapati,2015-16,4500,4500,ok
8,56,Farm Harvest,Til,10,Gajapati,2016-17,4800,4800,ok
8,56,Farm Harvest,Til,10,Gajapati,2017-18,5323,5323,ok
8,56,Farm Harvest,Til,10,Gajapati,2018-19,6200,6200,ok
8,56,Farm Harvest,Til,11,Ganjam,2013-14,3600,3600,ok
8,56,Farm Harvest,Til,11,Ganjam,2014-15,4400,4400,ok
8,56,Farm Harvest,Til,11,Ganjam,2015-16,4500,4500,ok
8,56,Farm Harvest,Til,11,Ganjam,2016-17,4900,4900,ok
8,56,Farm Harvest,Til,11,Ganjam,2017-18,5525,5525,ok
8,56,Farm Harvest,Til,11,Ganjam,2018-19,6600,6600,ok
8,56,Farm Harvest,Til,12,Jagatsinghpur,2013-14,-,,dash
8,56,Farm Harvest,Til,12,Jagatsinghpur,2014-15,-,,dash
8,56,Farm Harvest,Til,12,Jagatsinghpur,2015-16,-,,dash
8,56,Farm Harvest,Til,12,Jagatsinghpur,2016-17,-,,dash
8,56,Farm Harvest,Til,12,Jagatsinghpur,2017-18,-,,dash
8,56,Farm Harvest,Til,12,Jagatsinghpur,2018-19,-,,dash
8,56,Farm Harvest,Til,13,Jajpur,2013-14,-,,dash
8,56,Farm Harvest,Til,13,Jajpur,2014-15,-,,dash
8,56,Farm Harvest,Til,13,Jajpur,2015-16,-,,dash
8,56,Farm Harvest,Til,13,Jajpur,2016-17,-,,dash
8,56,Farm Harvest,Til,13,Jajpur,2017-18,-,,dash
8,56,Farm Harvest,Til,13,Jajpur,2018-19,-,,dash
8,56,Farm Harvest,Til,14,Jharsuguda,2013-14,4300,4300,ok
8,56,Farm Harvest,Til,14,Jharsuguda,2014-15,5000,5000,ok
8,56,Farm Harvest,Til,14,Jharsuguda,2015-16,5100,5100,ok
8,56,Farm Harvest,Til,14,Jharsuguda,2016-17,5300,5300,ok
8,56,Farm Harvest,Til,14,Jharsuguda,2017-18,6275,6275,ok
8,56,Farm Harvest,Til,14,Jharsuguda,2018-19,6100,6100,ok
8,56,Farm Harvest,Til,15,Kalahandi,2013-14,4333,4333,ok
8,56,Farm Harvest,Til,15,Kalahandi,2014-15,4943,4943,ok
8,56,Farm Harvest,Til,15,Kalahandi,2015-16,5050,5050,ok
8,56,Farm Harvest,Til,15,Kalahandi,2016-17,5550,5550,ok
8,56,Farm Harvest,Til,15,Kalahandi,2017-18,5525,5525,ok
8,56,Farm Harvest,Til,15,Kalahandi,2018-19,5500,5500,ok
8,56,Farm Harvest,Til,16,Kandhamal,2013-14,-,,dash
8,56,Farm Harvest,Til,16,Kandhamal,2014-15,4950,4950,ok
8,56,Farm Harvest,Til,16,Kandhamal,2015-16,5000,5000,ok
8,56,Farm Harvest,Til,16,Kandhamal,2016-17,5292,5292,ok
8,56,Farm Harvest,Til,16,Kandhamal,2017-18,4200,4200,ok
8,56,Farm Harvest,Til,16,Kandhamal,2018-19,6200,6200,ok
8,56,Farm Harvest,Til,17,Kendrapara,2013-14,-,,dash
8,56,Farm Harvest,Til,17,Kendrapara,2014-15,-,,dash
8,56,Farm Harvest,Til,17,Kendrapara,2015-16,-,,dash
8,56,Farm Harvest,Til,17,Kendrapara,2016-17,-,,dash
8,56,Farm Harvest,Til,17,Kendrapara,2017-18,4800,4800,ok
8,56,Farm Harvest,Til,17,Kendrapara,2018-19,5900,5900,ok
8,56,Farm Harvest,Til,18,Keonjhar,2013-14,-,,dash
8,56,Farm Harvest,Til,18,Keonjhar,2014-15,5000,5000,ok
8,56,Farm Harvest,Til,18,Keonjhar,2015-16,5000,5000,ok
8,56,Farm Harvest,Til,18,Keonjhar,2016-17,5233,5233,ok
8,56,Farm Harvest,Til,18,Keonjhar,2017-18,5950,5950,ok
8,56,Farm Harvest,Til,18,Keonjhar,2018-19,5000,5000,ok
8,56,Farm Harvest,Til,19,Khurda,2013-14,3950,3950,ok
8,56,Farm Harvest,Til,19,Khurda,2014-15,4750,4750,ok
8,56,Farm Harvest,Til,19,Khurda,2015-16,5000,5000,ok
8,56,Farm Harvest,Til,19,Khurda,2016-17,5267,5267,ok
8,56,Farm Harvest,Til,19,Khurda,2017-18,4898,4898,ok
8,56,Farm Harvest,Til,19,Khurda,2018-19,-,,dash
8,56,Farm Harvest,Til,20,Koraput,2013-14,3825,3825,ok
8,56,Farm Harvest,Til,20,Koraput,2014-15,4350,4350,ok
8,56,Farm Harvest,Til,20,Koraput,2015-16,5067,5067,ok
8,56,Farm Harvest,Til,20,Koraput,2016-17,5050,5050,ok
8,56,Farm Harvest,Til,20,Koraput,2017-18,4210,4210,ok
8,56,Farm Harvest,Til,20,Koraput,2018-19,6500,6500,ok
8,56,Farm Harvest,Til,21,Malkangiri,2013-14,3500,3500,ok
8,56,Farm Harvest,Til,21,Malkangiri,2014-15,3900,3900,ok
8,56,Farm Harvest,Til,21,Malkangiri,2015-16,4500,4500,ok
8,56,Farm Harvest,Til,21,Malkangiri,2016-17,4600,4600,ok
8,56,Farm Harvest,Til,21,Malkangiri,2017-18,5143,5143,ok
8,56,Farm Harvest,Til,21,Malkangiri,2018-19,6050,6050,ok
8,56,Farm Harvest,Til,22,Mayurbhanj,2013-14,4191,4191,ok
8,56,Farm Harvest,Til,22,Mayurbhanj,2014-15,4416,4416,ok
8,56,Farm Harvest,Til,22,Mayurbhanj,2015-16,4720,4720,ok
8,56,Farm Harvest,Til,22,Mayurbhanj,2016-17,4792,4792,ok
8,56,Farm Harvest,Til,22,Mayurbhanj,2017-18,5688,5688,ok
8,56,Farm Harvest,Til,22,Mayurbhanj,2018-19,5053,5053,ok
8,56,Farm Harvest,Til,23,Nabarangapur,2013-14,-,,dash
8,56,Farm Harvest,Til,23,Nabarangapur,2014-15,-,,dash
8,56,Farm Harvest,Til,23,Nabarangapur,2015-16,-,,dash
8,56,Farm Harvest,Til,23,Nabarangapur,2016-17,-,,dash
8,56,Farm Harvest,Til,23,Nabarangapur,2017-18,5500,5500,ok
8,56,Farm Harvest,Til,23,Nabarangapur,2018-19,6400,6400,ok
8,56,Farm Harvest,Til,24,Nayagarh,2013-14,3900,3900,ok
8,56,Farm Harvest,Til,24,Nayagarh,2014-15,4700,4700,ok
8,56,Farm Harvest,Til,24,Nayagarh,2015-16,4800,4800,ok
8,56,Farm Harvest,Til,24,Nayagarh,2016-17,4864,4864,ok
8,56,Farm Harvest,Til,24,Nayagarh,2017-18,5226,5226,ok
8,56,Farm Harvest,Til,24,Nayagarh,2018-19,5800,5800,ok
8,56,Farm Harvest,Til,25,Nuapada,2013-14,4300,4300,ok
8,56,Farm Harvest,Til,25,Nuapada,2014-15,4900,4900,ok
8,56,Farm Harvest,Til,25,Nuapada,2015-16,5100,5100,ok
8,56,Farm Harvest,Til,25,Nuapada,2016-17,5433,5433,ok
8,56,Farm Harvest,Til,25,Nuapada,2017-18,5479,5479,ok
8,56,Farm Harvest,Til,25,Nuapada,2018-19,-,,dash
8,56,Farm Harvest,Til,26,Puri,2013-14,4000,4000,ok
8,56,Farm Harvest,Til,26,Puri,2014-15,4700,4700,ok
8,56,Farm Harvest,Til,26,Puri,2015-16,4800,4800,ok
8,56,Farm Harvest,Til,26,Puri,2016-17,5000,5000,ok
8,56,Farm Harvest,Til,26,Puri,2017-18,5500,5500,ok
8,56,Farm Harvest,Til,26,Puri,2018-19,6100,6100,ok
8,56,Farm Harvest,Til,27,Rayagada,2013-14,3800,3800,ok
8,56,Farm Harvest,Til,27,Rayagada,2014-15,4575,4575,ok
8,56,Farm Harvest,Til,27,Rayagada,2015-16,4700,4700,ok
8,56,Farm Harvest,Til,27,Rayagada,2016-17,5004,5004,ok
8,56,Farm Harvest,Til,27,Rayagada,2017-18,5512,5512,ok
8,56,Farm Harvest,Til,27,Rayagada,2018-19,5800,5800,ok
8,56,Farm Harvest,Til,28,Sambalpur,2013-14,4000,4000,ok
8,56,Farm Harvest,Til,28,Sambalpur,2014-15,4688,4688,ok
8,56,Farm Harvest,Til,28,Sambalpur,2015-16,4733,4733,ok
8,56,Farm Harvest,Til,28,Sambalpur,2016-17,5300,5300,ok
8,56,Farm Harvest,Til,28,Sambalpur,2017-18,4900,4900,ok
8,56,Farm Harvest,Til,28,Sambalpur,2018-19,6000,6000,ok
8,56,Farm Harvest,Til,29,Sonepur,2013-14,4400,4400,ok
8,56,Farm Harvest,Til,29,Sonepur,2014-15,5016,5016,ok
8,56,Farm Harvest,Til,29,Sonepur,2015-16,5100,5100,ok
8,56,Farm Harvest,Til,29,Sonepur,2016-17,5500,5500,ok
8,56,Farm Harvest,Til,29,Sonepur,2017-18,5500,5500,ok
8,56,Farm Harvest,Til,29,Sonepur,2018-19,5900,5900,ok
8,56,Farm Harvest,Til,30,Sundargarh,2013-14,3700,3700,ok
8,56,Farm Harvest,Til,30,Sundargarh,2014-15,4557,4557,ok
8,56,Farm Harvest,Til,30,Sundargarh,2015-16,4917,4917,ok
8,56,Farm Harvest,Til,30,Sundargarh,2016-17,5417,5417,ok
8,56,Farm Harvest,Til,30,Sundargarh,2017-18,6500,6500,ok
8,56,Farm Harvest,Til,30,Sundargarh,2018-19,5800,5800,ok
9,57,Farm Harvest,Groundnut,1,Angul,2013-14,3214,3214,ok
9,57,Farm Harvest,Groundnut,1,Angul,2014-15,3517,3517,ok
9,57,Farm Harvest,Groundnut,1,Angul,2015-16,4027,4027,ok
9,57,Farm Harvest,Groundnut,1,Angul,2016-17,4143,4143,ok
9,57,Farm Harvest,Groundnut,1,Angul,2017-18,4154,4154,ok
9,57,Farm Harvest,Groundnut,1,Angul,2018-19,4961,4961,ok
9,57,Farm Harvest,Groundnut,2,Balasore,2013-14,3500,3500,ok
9,57,Farm Harvest,Groundnut,2,Balasore,2014-15,3823,3823,ok
9,57,Farm Harvest,Groundnut,2,Balasore,2015-16,4063,4063,ok
9,57,Farm Harvest,Groundnut,2,Balasore,2016-17,4471,4471,ok
9,57,Farm Harvest,Groundnut,2,Balasore,2017-18,4650,4650,ok
9,57,Farm Harvest,Groundnut,2,Balasore,2018-19,5688,5688,ok
9,57,Farm Harvest,Groundnut,3,Bargarh,2013-14,2554,2554,ok
9,57,Farm Harvest,Groundnut,3,Bargarh,2014-15,2916,2916,ok
9,57,Farm Harvest,Groundnut,3,Bargarh,2015-16,3325,3325,ok
9,57,Farm Harvest,Groundnut,3,Bargarh,2016-17,3700,3700,ok
9,57,Farm Harvest,Groundnut,3,Bargarh,2017-18,4271,4271,ok
9,57,Farm Harvest,Groundnut,3,Bargarh,2018-19,3883,3883,ok
9,57,Farm Harvest,Groundnut,4,Bhadrak,2013-14,-,,dash
9,57,Farm Harvest,Groundnut,4,Bhadrak,2014-15,3850,3850,ok
9,57,Farm Harvest,Groundnut,4,Bhadrak,2015-16,4100,4100,ok
9,57,Farm Harvest,Groundnut,4,Bhadrak,2016-17,4200,4200,ok
9,57,Farm Harvest,Groundnut,4,Bhadrak,2017-18,4625,4625,ok
9,57,Farm Harvest,Groundnut,4,Bhadrak,2018-19,4425,4425,ok
9,57,Farm Harvest,Groundnut,5,Bolangir,2013-14,2529,2529,ok
9,57,Farm Harvest,Groundnut,5,Bolangir,2014-15,2826,2826,ok
9,57,Farm Harvest,Groundnut,5,Bolangir,2015-16,3200,3200,ok
9,57,Farm Harvest,Groundnut,5,Bolangir,2016-17,3245,3245,ok
9,57,Farm Harvest,Groundnut,5,Bolangir,2017-18,3793,3793,ok
9,57,Farm Harvest,Groundnut,5,Bolangir,2018-19,4650,4650,ok
9,57,Farm Harvest,Groundnut,6,Boudh,2013-14,3142,3142,ok
9,57,Farm Harvest,Groundnut,6,Boudh,2014-15,3518,3518,ok
9,57,Farm Harvest,Groundnut,6,Boudh,2015-16,4000,4000,ok
9,57,Farm Harvest,Groundnut,6,Boudh,2016-17,4250,4250,ok
9,57,Farm Harvest,Groundnut,6,Boudh,2017-18,3833,3833,ok
9,57,Farm Harvest,Groundnut,6,Boudh,2018-19,6524,6524,ok
9,57,Farm Harvest,Groundnut,7,Cuttack,2013-14,3134,3134,ok
9,57,Farm Harvest,Groundnut,7,Cuttack,2014-15,3427,3427,ok
9,57,Farm Harvest,Groundnut,7,Cuttack,2015-16,3900,3900,ok
9,57,Farm Harvest,Groundnut,7,Cuttack,2016-17,4150,4150,ok
9,57,Farm Harvest,Groundnut,7,Cuttack,2017-18,4150,4150,ok
9,57,Farm Harvest,Groundnut,7,Cuttack,2018-19,4500,4500,ok
9,57,Farm Harvest,Groundnut,8,Deogarh,2013-14,-,,dash
9,57,Farm Harvest,Groundnut,8,Deogarh,2014-15,-,,dash
9,57,Farm Harvest,Groundnut,8,Deogarh,2015-16,-,,dash
9,57,Farm Harvest,Groundnut,8,Deogarh,2016-17,-,,dash
9,57,Farm Harvest,Groundnut,8,Deogarh,2017-18,4525,4525,ok
9,57,Farm Harvest,Groundnut,8,Deogarh,2018-19,6380,6380,ok
9,57,Farm Harvest,Groundnut,9,Dhenkanal,2013-14,3330,3330,ok
9,57,Farm Harvest,Groundnut,9,Dhenkanal,2014-15,3506,3506,ok
9,57,Farm Harvest,Groundnut,9,Dhenkanal,2015-16,4019,4019,ok
9,57,Farm Harvest,Groundnut,9,Dhenkanal,2016-17,3817,3817,ok
9,57,Farm Harvest,Groundnut,9,Dhenkanal,2017-18,3636,3636,ok
9,57,Farm Harvest,Groundnut,9,Dhenkanal,2018-19,3172,3172,ok
9,57,Farm Harvest,Groundnut,10,Gajapati,2013-14,2800,2800,ok
9,57,Farm Harvest,Groundnut,10,Gajapati,2014-15,3100,3100,ok
9,57,Farm Harvest,Groundnut,10,Gajapati,2015-16,3400,3400,ok
9,57,Farm Harvest,Groundnut,10,Gajapati,2016-17,3600,3600,ok
9,57,Farm Harvest,Groundnut,10,Gajapati,2017-18,2989,2989,ok
9,57,Farm Harvest,Groundnut,10,Gajapati,2018-19,6327,6327,ok
9,57,Farm Harvest,Groundnut,11,Ganjam,2013-14,2750,2750,ok
9,57,Farm Harvest,Groundnut,11,Ganjam,2014-15,3000,3000,ok
9,57,Farm Harvest,Groundnut,11,Ganjam,2015-16,3300,3300,ok
9,57,Farm Harvest,Groundnut,11,Ganjam,2016-17,3463,3463,ok
9,57,Farm Harvest,Groundnut,11,Ganjam,2017-18,4170,4170,ok
9,57,Farm Harvest,Groundnut,11,Ganjam,2018-19,4407,4407,ok
9,57,Farm Harvest,Groundnut,12,Jagatsinghpur,2013-14,3250,3250,ok
9,57,Farm Harvest,Groundnut,12,Jagatsinghpur,2014-15,3318,3318,ok
9,57,Farm Harvest,Groundnut,12,Jagatsinghpur,2015-16,3700,3700,ok
9,57,Farm Harvest,Groundnut,12,Jagatsinghpur,2016-17,4000,4000,ok
9,57,Farm Harvest,Groundnut,12,Jagatsinghpur,2017-18,3747,3747,ok
9,57,Farm Harvest,Groundnut,12,Jagatsinghpur,2018-19,4069,4069,ok
9,57,Farm Harvest,Groundnut,13,Jajpur,2013-14,2900,2900,ok
9,57,Farm Harvest,Groundnut,13,Jajpur,2014-15,3000,3000,ok
9,57,Farm Harvest,Groundnut,13,Jajpur,2015-16,3600,3600,ok
9,57,Farm Harvest,Groundnut,13,Jajpur,2016-17,3800,3800,ok
9,57,Farm Harvest,Groundnut,13,Jajpur,2017-18,3611,3611,ok
9,57,Farm Harvest,Groundnut,13,Jajpur,2018-19,3425,3425,ok
9,57,Farm Harvest,Groundnut,14,Jharsuguda,2013-14,3100,3100,ok
9,57,Farm Harvest,Groundnut,14,Jharsuguda,2014-15,3120,3120,ok
9,57,Farm Harvest,Groundnut,14,Jharsuguda,2015-16,3500,3500,ok
